Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-03-29 00:00:00-04:00,138.1784880563155,139.15210299041084,136.16768333819036,138.75091552734375,14346000,0.0,0.0,0.0
2022-03-30 00:00:00-04:00,137.9485425013187,138.29102252195838,133.9611690671917,134.72439575195312,14507800,0.0,0.0,0.0
2022-03-31 00:00:00-04:00,134.42106919489316,135.39956651387328,131.67639138188235,131.99440002441406,15526600,0.0,0.0,0.0
2022-04-01 00:00:00-04:00,132.483647159669,132.96310128481522,127.98255357187226,129.85638427734375,15470000,0.0,0.0,0.0
2022-04-04 00:00:00-04:00,130.17926217138145,132.1803021036405,129.7634128019251,131.999267578125,11604400,0.0,0.0,0.0
2022-04-05 00:00:00-04:00,131.08437392206304,131.16265548980908,125.94238128471306,126.3044204711914,22220400,0.0,0.0,0.0
2022-04-06 00:00:00-04:00,123.66248756464462,125.6879767012421,122.28770003616616,123.69184875488281,22542800,0.0,0.0,0.0
2022-04-07 00:00:00-04:00,123.14877757662966,124.87092740204213,121.38747949911492,123.71141052246094,15147000,0.0,0.0,0.0
2022-04-08 00:00:00-04:00,123.01667601851034,123.01667601851034,120.56064581965298,120.77102661132812,13651000,0.0,0.0,0.0
2022-04-11 00:00:00-04:00,119.01461770346754,119.71424711845147,117.87956477665169,118.05569458007812,15627800,0.0,0.0,0.0
2022-04-12 00:00:00-04:00,120.4187743920833,121.38748464309612,117.03317457991653,117.419677734375,21096800,0.0,0.0,0.0
2022-04-13 00:00:00-04:00,118.54493936955032,121.19177613404185,117.80127939410308,120.20838165283203,16482800,0.0,0.0,0.0
2022-04-14 00:00:00-04:00,120.82973060242972,120.95204275573296,116.51455425052762,116.5488052368164,15282000,0.0,0.0,0.0
2022-04-18 00:00:00-04:00,116.05956082230675,119.5430086854949,115.99595611137879,118.5449447631836,14243000,0.0,0.0,0.0
2022-04-19 00:00:00-04:00,117.87466531091164,121.22113151350833,117.38052689693943,121.06946563720703,13227800,0.0,0.0,0.0
2022-04-20 00:00:00-04:00,123.08028427441964,123.91200547155597,120.4334473333215,120.84930419921875,13034600,0.0,0.0,0.0
2022-04-21 00:00:00-04:00,122.33172474067894,123.65759181901795,117.01848429506414,117.53709411621094,18009000,0.0,0.0,0.0
2022-04-22 00:00:00-04:00,117.40010725097603,118.11929588557182,114.74837304563201,114.8413314819336,14251000,0.0,0.0,0.0
2022-04-25 00:00:00-04:00,114.0732176568102,116.83257975946313,113.70138390293411,116.82768249511719,19083200,0.0,0.0,0.0
2022-04-26 00:00:00-04:00,115.61924005120898,115.75133180652146,111.84712982177734,111.84712982177734,18289000,0.0,0.0,0.0
2022-04-27 00:00:00-04:00,110.55062293271364,113.98025311708048,110.4723413607888,111.30895233154297,14756400,0.0,0.0,0.0
2022-04-28 00:00:00-04:00,113.70627189585029,118.72595997580198,112.36572800921626,117.66429138183594,19097000,0.0,0.0,0.0
2022-04-29 00:00:00-04:00,115.4284292075968,118.001881857583,112.24831301575496,112.45380401611328,14487800,0.0,0.0,0.0
2022-05-02 00:00:00-04:00,112.47335985694163,115.81003887751834,111.41658109394304,115.72686004638672,16399200,0.0,0.0,0.0
2022-05-03 00:00:00-04:00,115.32568661282971,117.42455993170633,114.53799602707402,116.67601013183594,10625400,0.0,0.0,0.0
2022-05-04 00:00:00-04:00,117.41477514654107,120.93736360182454,113.72583649225942,120.67806243896484,20898400,0.0,0.0,0.0
2022-05-05 00:00:00-04:00,118.66235610970925,118.78466826378123,113.38825662335336,115.01256561279297,15564200,0.0,0.0,0.0
2022-05-06 00:00:00-04:00,114.03896436911491,116.35800562372441,111.75417410286866,113.83348083496094,19808400,0.0,0.0,0.0
2022-05-09 00:00:00-04:00,111.36766784253138,112.6152458745929,107.58577056414886,108.07012939453125,18250600,0.0,0.0,0.0
2022-05-10 00:00:00-04:00,111.3627672253343,112.654383268789,108.35389123278885,110.86373901367188,19597800,0.0,0.0,0.0
2022-05-11 00:00:00-04:00,109.78739391369957,112.38041324798513,107.27755341929358,107.46346282958984,18200400,0.0,0.0,0.0
2022-05-12 00:00:00-04:00,106.2941557103076,109.04373811434657,105.30098157887988,107.97228240966797,15976800,0.0,0.0,0.0
2022-05-13 00:00:00-04:00,110.18369178273333,114.33740804460133,109.48406233105561,113.63288879394531,13531000,0.0,0.0,0.0
2022-05-16 00:00:00-04:00,112.54675232641554,113.52035979426468,111.31385114547071,111.79820251464844,10146200,0.0,0.0,0.0
2022-05-17 00:00:00-04:00,114.85111369276203,117.40010229099168,114.31293722393303,117.14569091796875,10557000,0.0,0.0,0.0
2022-05-18 00:00:00-04:00,115.21804774434943,116.61729906864818,111.03497063253727,111.5486831665039,10887600,0.0,0.0,0.0
2022-05-19 00:00:00-04:00,110.80013754864088,114.24934187434692,110.50658538525846,111.57804107666016,13706600,0.0,0.0,0.0
2022-05-20 00:00:00-04:00,113.52524863172671,113.76009334878229,107.02802743335495,111.6318588256836,18009800,0.0,0.0,0.0
2022-05-23 00:00:00-04:00,111.20621374083389,112.81583842922548,110.39405923322015,112.52718353271484,8603800,0.0,0.0,0.0
2022-05-24 00:00:00-04:00,110.67782525041065,111.05943858311649,108.5300240715799,109.55744171142578,12751200,0.0,0.0,0.0
2022-05-25 00:00:00-04:00,109.08777386900043,112.63971643847631,108.9312107150798,111.83734893798828,10999400,0.0,0.0,0.0
2022-05-26 00:00:00-04:00,110.75610836692746,116.01553119254676,110.31089031744884,115.57520294189453,8707200,0.0,0.0,0.0
2022-05-27 00:00:00-04:00,117.46860207028635,120.35516607538861,117.39032049579104,120.15946960449219,9288400,0.0,0.0,0.0
2022-05-31 00:00:00-04:00,119.9246142376058,120.64381027560077,117.77681318589958,119.6604232788086,10122000,0.0,0.0,0.0
2022-06-01 00:00:00-04:00,120.21328421684566,120.82484500462442,116.25036732590264,117.69364929199219,9778800,0.0,0.0,0.0
2022-06-02 00:00:00-04:00,117.57133882817436,121.88161812807847,117.14079763846638,121.85226440429688,8733200,0.0,0.0,0.0
2022-06-03 00:00:00-04:00,119.19564371918125,119.75338684755323,117.60558570365204,118.26117706298828,7802200,0.0,0.0,0.0
2022-06-06 00:00:00-04:00,120.21817802719994,121.06457609543364,117.67897635715693,118.3590316772461,8430400,0.0,0.0,0.0
2022-06-07 00:00:00-04:00,116.87171735661406,119.55768760882168,116.03020909970633,119.30328369140625,5774400,0.0,0.0,0.0
2022-06-08 00:00:00-04:00,118.75531431820333,119.2298860723385,116.07912379490801,116.8178939819336,8183400,0.0,0.0,0.0
2022-06-09 00:00:00-04:00,116.03020758969363,117.77193152865489,113.63778207302532,113.71116638183594,9876800,0.0,0.0,0.0
2022-06-10 00:00:00-04:00,111.59271786001786,112.55164845643169,109.307927661232,109.50363159179688,11145400,0.0,0.0,0.0
2022-06-13 00:00:00-04:00,105.55049789722476,106.7393684371555,103.06511406050456,103.41737365722656,13311000,0.0,0.0,0.0
2022-06-14 00:00:00-04:00,104.60624613007968,105.0563539641324,102.89877322601887,104.17570495605469,9095400,0.0,0.0,0.0
2022-06-15 00:00:00-04:00,105.44286388836967,107.8499661850237,103.6522121608073,106.08377838134766,11026600,0.0,0.0,0.0
2022-06-16 00:00:00-04:00,102.8204886680982,103.03086198498592,98.81843119528955,99.79692840576172,16871600,0.0,0.0,0.0
2022-06-17 00:00:00-04:00,100.29596690864567,101.37231237752381,98.36832615506877,100.61397552490234,14289000,0.0,0.0,0.0
2022-06-21 00:00:00-04:00,102.6247851335562,104.850867788838,102.61010827257111,103.46629333496094,10006200,0.0,0.0,0.0
2022-06-22 00:00:00-04:00,101.47016245133759,103.72070912605852,101.30871697361368,102.00833892822266,7195600,0.0,0.0,0.0
2022-06-23 00:00:00-04:00,102.51714695061649,102.62967950211589,100.01219654194486,101.47994232177734,8493200,0.0,0.0,0.0
2022-06-24 00:00:00-04:00,103.16296975872955,105.80490946008509,102.7666795500604,105.75598907470703,12663200,0.0,0.0,0.0
2022-06-27 00:00:00-04:00,106.74426112135185,106.90082426427905,104.66495447090249,105.40372467041016,5422600,0.0,0.0,0.0
2022-06-28 00:00:00-04:00,105.86361964112835,107.05249021398444,102.73242396858669,102.74710083007812,8943000,0.0,0.0,0.0
2022-06-29 00:00:00-04:00,101.82731809452345,102.08172200293943,99.82628555671187,100.93688201904297,7706800,0.0,0.0,0.0
2022-06-30 00:00:00-04:00,99.35661295776683,101.37231493016897,97.9573615733884,99.67462158203125,9802200,0.0,0.0,0.0
2022-07-01 00:00:00-04:00,97.94758058569103,98.25580963149172,94.72832349565299,95.88784790039062,12926400,0.0,0.0,0.0
2022-07-05 00:00:00-04:00,93.4464904979537,96.40644627119285,92.92788813257683,96.39176940917969,14545000,0.0,0.0,0.0
2022-07-06 00:00:00-04:00,96.36730037504562,98.08945759159354,95.44262079052947,97.04735565185547,6654800,0.0,0.0,0.0
2022-07-07 00:00:00-04:00,99.35172235922558,101.9594109740227,99.32725843478487,101.52887725830078,9013400,0.0,0.0,0.0
2022-07-08 00:00:00-04:00,100.02198536799524,102.69327855380766,99.80671478870227,102.07682800292969,5470000,0.0,0.0,0.0
2022-07-11 00:00:00-04:00,100.51124138768174,100.98091589958206,99.06306213441523,99.6305923461914,5457800,0.0,0.0,0.0
2022-07-12 00:00:00-04:00,100.61887869876836,101.20597558306311,99.02882059340985,99.5914535522461,5470400,0.0,0.0,0.0
2022-07-13 00:00:00-04:00,97.69806229929753,101.15215650972135,97.55128621395387,100.37914276123047,7035600,0.0,0.0,0.0
2022-07-14 00:00:00-04:00,100.08069965811468,102.91834323636539,98.60806395315514,102.49758911132812,6802600,0.0,0.0,0.0
2022-07-15 00:00:00-04:00,103.97022990156856,105.1199672370742,102.58565529989188,105.0857162475586,7738200,0.0,0.0,0.0
2022-07-18 00:00:00-04:00,106.612172287539,107.14056171137563,103.77941849852665,104.30780792236328,8425000,0.0,0.0,0.0
2022-07-19 00:00:00-04:00,106.07399314088937,109.45470292969891,105.86361981560428,109.07308959960938,9005200,0.0,0.0,0.0
2022-07-20 00:00:00-04:00,108.71594258861953,112.02815047619531,108.07502060517197,111.64164733886719,10183400,0.0,0.0,0.0
2022-07-21 00:00:00-04:00,112.11622099238379,113.57417986044943,110.70718250948757,113.51547241210938,8359600,0.0,0.0,0.0
2022-07-22 00:00:00-04:00,113.13385666110956,113.30998646772571,110.12987035101445,110.94691467285156,11209000,0.0,0.0,0.0
2022-07-25 00:00:00-04:00,110.24727840036883,110.52125642357443,108.74528907124484,110.26195526123047,6005200,0.0,0.0,0.0
2022-07-26 00:00:00-04:00,109.93906229756846,110.2962117051116,108.2707226872148,108.59851837158203,4261200,0.0,0.0,0.0
2022-07-27 00:00:00-04:00,110.32556267441207,114.42057119275262,110.28642188937397,113.68180847167969,10119600,0.0,0.0,0.0
2022-07-28 00:00:00-04:00,113.91664676317382,115.252300869343,111.5535750353454,115.07127380371094,6426400,0.0,0.0,0.0
2022-07-29 00:00:00-04:00,113.867726763506,116.36778751596633,113.27573264721865,116.03020477294922,6415800,0.0,0.0,0.0
2022-08-01 00:00:00-04:00,114.97342152533314,117.33160337147183,114.31293292617877,116.2650375366211,6570200,0.0,0.0,0.0
2022-08-02 00:00:00-04:00,114.94407899542863,117.76704579548695,114.47439700680086,116.02531433105469,6815600,0.0,0.0,0.0
2022-08-03 00:00:00-04:00,115.90789339150582,119.16139375743889,115.66815887804088,118.79935455322266,7424400,0.0,0.0,0.0
2022-08-04 00:00:00-04:00,118.6819300443963,120.2279574610656,118.31988338140165,120.0077896118164,5658800,0.0,0.0,0.0
2022-08-05 00:00:00-04:00,118.10460999479534,120.13009891631863,117.47348258051731,119.19074249267578,5279800,0.0,0.0,0.0
2022-08-08 00:00:00-04:00,117.68875508182501,118.71617268757713,115.49202612694184,117.13101196289062,8425800,0.0,0.0,0.0
2022-08-09 00:00:00-04:00,114.61138297935271,114.68477475408423,110.92734134115115,112.22874450683594,13726000,0.0,0.0,0.0
2022-08-10 00:00:00-04:00,115.19848342735486,116.83746182625123,113.75030422643154,116.77385711669922,8434600,0.0,0.0,0.0
2022-08-11 00:00:00-04:00,117.59092084643308,119.86103437711738,116.49989093704731,116.7494125366211,8788800,0.0,0.0,0.0
2022-08-12 00:00:00-04:00,117.41478343656125,120.21817604476128,117.02827283156992,120.04693603515625,5825000,0.0,0.0,0.0
2022-08-15 00:00:00-04:00,119.32284421879278,120.873761429968,118.78466775703545,120.58999633789062,4506200,0.0,0.0,0.0
2022-08-16 00:00:00-04:00,119.96376185657215,120.31113166651922,117.9382728392498,119.22988891601562,4302200,0.0,0.0,0.0
2022-08-17 00:00:00-04:00,117.56154830156359,117.67897065857223,115.16912283440641,116.6711196899414,6676000,0.0,0.0,0.0
2022-08-18 00:00:00-04:00,116.55369472899157,119.08310915681142,116.14761748525149,118.3003158569336,5241400,0.0,0.0,0.0
2022-08-19 00:00:00-04:00,116.79343164680719,117.20929596166424,114.58202578496288,114.96853637695312,6864400,0.0,0.0,0.0
2022-08-22 00:00:00-04:00,112.72288426197635,113.13874859429754,110.55062655985299,110.96159362792969,6987400,0.0,0.0,0.0
2022-08-23 00:00:00-04:00,110.96159005417063,113.0555735797013,110.92733906692978,111.6807861328125,4517200,0.0,0.0,0.0
2022-08-24 00:00:00-04:00,111.46062274559934,112.05260938752727,110.42830787217962,111.60739135742188,4493400,0.0,0.0,0.0
2022-08-25 00:00:00-04:00,111.81287873150664,115.36482856681206,111.78842227225458,115.35504150390625,5456800,0.0,0.0,0.0
2022-08-26 00:00:00-04:00,115.10552207943275,115.26207775199484,108.9214199737335,108.94098663330078,9142600,0.0,0.0,0.0
2022-08-29 00:00:00-04:00,108.07502199075759,109.06330633751924,106.81276706437616,106.92039489746094,9062400,0.0,0.0,0.0
2022-08-30 00:00:00-04:00,108.00652744014606,108.14351646257693,104.57689714979739,105.69727325439453,8745000,0.0,0.0,0.0
2022-08-31 00:00:00-04:00,106.34308112460928,106.53877758791322,104.08275487248021,104.97808074951172,7843200,0.0,0.0,0.0
2022-09-01 00:00:00-04:00,102.27252768503637,102.83516807418792,99.88499950882525,102.68350219726562,13796400,0.0,0.0,0.0
2022-09-02 00:00:00-04:00,103.98489816309454,104.97807972744998,101.24021311279927,101.67565155029297,6884400,0.0,0.0,0.0
2022-09-06 00:00:00-04:00,101.6854283235097,102.26763535821199,99.89477663661224,100.54058837890625,7472000,0.0,0.0,0.0
2022-09-07 00:00:00-04:00,100.765647501941,102.91833841052012,100.04645144443369,102.14532470703125,7927200,0.0,0.0,0.0
2022-09-08 00:00:00-04:00,101.16683534890589,103.9310872379778,100.44274943649211,103.5299072265625,7830200,0.0,0.0,0.0
2022-09-09 00:00:00-04:00,105.0270092033439,106.40179674685305,104.8362025240907,106.09846496582031,8128200,0.0,0.0,0.0
2022-09-12 00:00:00-04:00,106.53388801501397,107.06227742546444,105.34501744050658,106.3626480102539,7184800,0.0,0.0,0.0
2022-09-13 00:00:00-04:00,102.6541571672578,103.49076819316923,99.752908738752,100.03178405761719,9622000,0.0,0.0,0.0
2022-09-14 00:00:00-04:00,100.91242113148594,101.7686062458235,99.79204503804601,101.11790466308594,10439200,0.0,0.0,0.0
2022-09-15 00:00:00-04:00,100.53570617181869,101.4310320828734,98.61785239026207,99.31747436523438,9906200,0.0,0.0,0.0
2022-09-16 00:00:00-04:00,98.33897993077535,99.87033061412922,97.56107635882593,99.7626953125,8690000,0.0,0.0,0.0
2022-09-19 00:00:00-04:00,98.48575843754593,100.69716450890999,98.39768979525994,100.41828918457031,6698000,0.0,0.0,0.0
2022-09-20 00:00:00-04:00,99.41531935310128,99.92903190369164,98.4172554403802,99.02881622314453,5462400,0.0,0.0,0.0
2022-09-21 00:00:00-04:00,99.28321582725711,102.43397803784731,98.17751666750256,98.20198059082031,11149400,0.0,0.0,0.0
2022-09-22 00:00:00-04:00,97.69805366800307,97.89864738473956,95.15396245306162,95.48175811767578,11633400,0.0,0.0,0.0
2022-09-23 00:00:00-04:00,94.41030477636043,94.75766710852871,92.69793464303937,94.11675262451172,8752000,0.0,0.0,0.0
2022-09-26 00:00:00-04:00,94.13143251010906,95.34966427448053,92.85939056368906,93.02084350585938,5982800,0.0,0.0,0.0
2022-09-27 00:00:00-04:00,94.47390680981027,95.26159734745092,92.4141669372939,93.72535705566406,8243800,0.0,0.0,0.0
2022-09-28 00:00:00-04:00,92.82024752205153,95.33987489466917,92.47287772182258,94.91912078857422,9941400,0.0,0.0,0.0
2022-09-29 00:00:00-04:00,93.1431514814944,93.38287851928357,90.70668806211067,91.9298095703125,10500000,0.0,0.0,0.0
2022-09-30 00:00:00-04:00,90.83390058383733,93.26056955852505,90.56481234976027,90.5697021484375,6782600,0.0,0.0,0.0
2022-10-03 00:00:00-04:00,91.62159205122802,94.74789046490334,91.05406185481127,93.81831359863281,8539000,0.0,0.0,0.0
2022-10-04 00:00:00-04:00,96.6951016119475,98.14817068050843,96.38198277869132,97.83016204833984,10874200,0.0,0.0,0.0
2022-10-05 00:00:00-04:00,96.40154358498413,99.5376289913382,95.55514557334793,98.79886627197266,6731000,0.0,0.0,0.0
2022-10-06 00:00:00-04:00,98.50531633307551,100.15408927520974,97.8301583072322,98.12370300292969,8594800,0.0,0.0,0.0
2022-10-07 00:00:00-04:00,95.23713854554055,95.50622678069568,91.88578249886798,92.27229309082031,12253600,0.0,0.0,0.0
2022-10-10 00:00:00-04:00,92.110840201661,92.16954764742195,88.11367985370397,89.19002532958984,13134600,0.0,0.0,0.0
2022-10-11 00:00:00-04:00,87.52168630531061,88.09900356530059,85.22221925883818,86.37684631347656,16052600,0.0,0.0,0.0
2022-10-12 00:00:00-04:00,86.38663527251775,86.88077370752995,85.47173524644094,85.85824584960938,7606000,0.0,0.0,0.0
2022-10-13 00:00:00-04:00,82.55581336953576,90.11470292208263,81.68984123712116,88.48550415039062,21406400,0.0,0.0,0.0
2022-10-14 00:00:00-04:00,89.33190225586733,89.5471728395597,84.53726436613996,84.71339416503906,9979600,0.0,0.0,0.0
2022-10-17 00:00:00-04:00,86.93459280254253,87.8103445911135,86.01970022658546,86.71932220458984,8269600,0.0,0.0,0.0
2022-10-18 00:00:00-04:00,89.27319568871506,89.8602925357015,85.39834754019488,86.73888397216797,9798400,0.0,0.0,0.0
2022-10-19 00:00:00-04:00,86.2936747205892,88.23109509172404,85.8875974666844,87.43851470947266,8535800,0.0,0.0,0.0
2022-10-20 00:00:00-04:00,88.15771129990836,90.70669246616991,87.59996816370202,88.13324737548828,10877000,0.0,0.0,0.0
2022-10-21 00:00:00-04:00,87.74184819989229,91.30847492112476,87.35534506391473,91.1714859008789,12884000,0.0,0.0,0.0
2022-10-24 00:00:00-04:00,90.9023932963871,91.83196266991851,89.1557721740682,91.46013641357422,9834600,0.0,0.0,0.0
2022-10-25 00:00:00-04:00,91.56777349576332,93.56879855955098,91.52374291165255,92.90830993652344,13488800,0.0,0.0,0.0
2022-10-26 00:00:00-04:00,91.36717884585158,94.11186387445306,90.78497179958136,91.99830627441406,9896800,0.0,0.0,0.0
2022-10-27 00:00:00-04:00,93.15784136362419,93.92106809696853,90.73116466740973,90.84858703613281,10174600,0.0,0.0,0.0
2022-10-28 00:00:00-04:00,91.06873425481072,94.45923094035122,90.90728132070487,94.31734466552734,9215000,0.0,0.0,0.0
2022-10-31 00:00:00-04:00,93.54434042508767,93.77428788790883,92.07170467551009,92.57563018798828,5975800,0.0,0.0,0.0
2022-11-01 00:00:00-04:00,94.57175822153518,94.7919186039341,92.80557043306243,93.21653747558594,4670000,0.0,0.0,0.0
2022-11-02 00:00:00-04:00,93.93084965251896,95.60896891456315,90.50121188743718,90.54524993896484,11901600,0.0,0.0,0.0
2022-11-03 00:00:00-04:00,89.17045508033543,91.04917554511,88.25556250586342,89.48357391357422,11461200,0.0,0.0,0.0
2022-11-04 00:00:00-04:00,92.82024731128604,93.7204629661246,91.37696539824809,93.64218139648438,8470600,0.0,0.0,0.0
2022-11-07 00:00:00-05:00,94.19015091313771,95.7508552799634,93.15783597699964,95.49154663085938,10213800,0.0,0.0,0.0
2022-11-08 00:00:00-05:00,97.25772501720051,98.66676336118597,95.69702826840185,97.55127716064453,12147000,0.0,0.0,0.0
2022-11-09 00:00:00-05:00,96.25477984013563,96.57278846907057,94.74789313749352,94.8995590209961,8640000,0.0,0.0,0.0
2022-11-10 00:00:00-05:00,100.42806559759322,104.78237529823478,99.53273973357203,104.5964584350586,17078000,0.0,0.0,0.0
2022-11-11 00:00:00-05:00,104.94872206230852,108.52513585695328,104.16103146092468,108.0261001586914,12646400,0.0,0.0,0.0
2022-11-14 00:00:00-05:00,107.56131369312345,108.90674741813693,106.80786662652461,107.00357055664062,12244800,0.0,0.0,0.0
2022-11-15 00:00:00-05:00,111.80310159667118,112.17492787652449,108.98013484616287,110.37449645996094,11456600,0.0,0.0,0.0
2022-11-16 00:00:00-05:00,108.00652166574487,108.26093303608984,105.78044643758601,106.40178680419922,10711000,0.0,0.0,0.0
2022-11-17 00:00:00-05:00,104.3127013046591,107.70808044842526,104.09253345391419,107.20415496826172,9018600,0.0,0.0,0.0
2022-11-18 00:00:00-05:00,108.9507737596084,108.95566355816774,106.09356367926867,107.39985656738281,8025000,0.0,0.0,0.0
2022-11-21 00:00:00-05:00,106.02017674569608,106.33329557063021,105.07103320798713,105.5211410522461,5071600,0.0,0.0,0.0
